cause_bucket,prediction_id,source_context,match_status,source_movie_title,target_start_date,target_end_date,weekend_gross_prediction_usd,title_candidate_count,canonical_title_candidate_count,article_id,article_title,article_url,discovered_date,raw_forecast_text,match_method,match_notes
weekly_forecast_matched_as_release_date_not_activity_window,581,weekly_ranked_predictions,unmatched,Godzilla,2014-05-30,2014-06-01,14200000,1,1,455,Box Office Predictions: May 30-June 1,https://toddmthatcher.com/2014/05/27/box-office-predictions-may-30-june-1/,2014-05-27,"4. Godzilla
Predicted Gross: $14.2 million (representing a drop of 54%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,578,weekly_ranked_predictions,unmatched,Maleficent,2014-05-30,2014-06-01,66200000,1,1,455,Box Office Predictions: May 30-June 1,https://toddmthatcher.com/2014/05/27/box-office-predictions-may-30-june-1/,2014-05-27,"1. Maleficent
Predicted Gross: $66.2 million",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,579,weekly_ranked_predictions,unmatched,X-Men: Days of Future Past,2014-05-30,2014-06-01,37100000,1,1,455,Box Office Predictions: May 30-June 1,https://toddmthatcher.com/2014/05/27/box-office-predictions-may-30-june-1/,2014-05-27,"2. X-Men: Days of Future Past
Predicted Gross: $37.1 million (representing a drop of 58%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,573,weekly_ranked_predictions,unmatched,Blended,2014-05-23,2014-05-26,24900000,1,1,449,Box Office Predictions: May 23-26,https://toddmthatcher.com/2014/05/19/box-office-predictions-may-23-26/,2014-05-19,"3. Blended
Predicted Gross: $24.9 million",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,572,weekly_ranked_predictions,unmatched,Godzilla,2014-05-23,2014-05-26,50600000,1,1,449,Box Office Predictions: May 23-26,https://toddmthatcher.com/2014/05/19/box-office-predictions-may-23-26/,2014-05-19,"2. Godzilla
Predicted Gross: $50.6 million (representing a drop of 45%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,574,weekly_ranked_predictions,unmatched,Neighbors,2014-05-23,2014-05-26,18800000,1,1,449,Box Office Predictions: May 23-26,https://toddmthatcher.com/2014/05/19/box-office-predictions-may-23-26/,2014-05-19,"4. Neighbors
Predicted Gross: $18.8 million (representing a drop of 24%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,575,weekly_ranked_predictions,unmatched,The Amazing Spider-Man 2,2014-05-23,2014-05-26,11000000,1,1,449,Box Office Predictions: May 23-26,https://toddmthatcher.com/2014/05/19/box-office-predictions-may-23-26/,2014-05-19,"5. The Amazing Spider-Man 2
Predicted Gross: $11 million (representing a drop of 35%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,571,weekly_ranked_predictions,unmatched,X-Men: Days of Future Past,2014-05-23,2014-05-26,114300000,1,1,449,Box Office Predictions: May 23-26,https://toddmthatcher.com/2014/05/19/box-office-predictions-may-23-26/,2014-05-19,"1. X-Men: Days of Future Past
Predicted Gross: $114.3 million",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,564,weekly_ranked_predictions,unmatched,Godzilla,2014-05-16,2014-05-18,77300000,1,1,443,Box Office Predictions: May 16-18,https://toddmthatcher.com/2014/05/12/box-office-predictions-may-16-18/,2014-05-12,"1. Godzilla
Predicted Gross: $77.3 million",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,566,weekly_ranked_predictions,unmatched,Million Dollar Arm,2014-05-16,2014-05-18,23400000,1,1,443,Box Office Predictions: May 16-18,https://toddmthatcher.com/2014/05/12/box-office-predictions-may-16-18/,2014-05-12,"3. Million Dollar Arm
Predicted Gross: $23.4 million",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,565,weekly_ranked_predictions,unmatched,Neighbors,2014-05-16,2014-05-18,24300000,1,1,443,Box Office Predictions: May 16-18,https://toddmthatcher.com/2014/05/12/box-office-predictions-may-16-18/,2014-05-12,"2. Neighbors
Predicted Gross: $24.3 million (representing a drop of 50%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,567,weekly_ranked_predictions,unmatched,The Amazing Spider-Man 2,2014-05-16,2014-05-18,16600000,1,1,443,Box Office Predictions: May 16-18,https://toddmthatcher.com/2014/05/12/box-office-predictions-may-16-18/,2014-05-12,"4. The Amazing Spider-Man 2
Predicted Gross: $16.6 million (representing a drop of 53%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,568,weekly_ranked_predictions,unmatched,The Other Woman,2014-05-16,2014-05-18,5700000,2,2,443,Box Office Predictions: May 16-18,https://toddmthatcher.com/2014/05/12/box-office-predictions-may-16-18/,2014-05-12,"5. The Other Woman
Predicted Gross: $5.7 million (representing a drop of 43%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,561,weekly_ranked_predictions,unmatched,Heaven Is for Real,2014-05-09,2014-05-11,5000000,1,1,437,Box Office Predictions: May 9-11,https://toddmthatcher.com/2014/05/05/box-office-predictions-may-9-11/,2014-05-05,"6. Heaven Is for Real
Predicted Gross: $5 million (representing a drop of 42%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,560,weekly_ranked_predictions,unmatched,Moms’ Night Out,2014-05-09,2014-05-11,5100000,1,1,437,Box Office Predictions: May 9-11,https://toddmthatcher.com/2014/05/05/box-office-predictions-may-9-11/,2014-05-05,"5. Moms’ Night Out
Predicted Gross: $5.1 million",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,557,weekly_ranked_predictions,unmatched,Neighbors,2014-05-09,2014-05-11,37300000,1,1,437,Box Office Predictions: May 9-11,https://toddmthatcher.com/2014/05/05/box-office-predictions-may-9-11/,2014-05-05,"2. Neighbors
Predicted Gross: $37.3 million",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,556,weekly_ranked_predictions,unmatched,The Amazing Spider-Man 2,2014-05-09,2014-05-11,40600000,1,1,437,Box Office Predictions: May 9-11,https://toddmthatcher.com/2014/05/05/box-office-predictions-may-9-11/,2014-05-05,"1. The Amazing Spider-Man 2
Predicted Gross: $40.6 million (representing a drop of 55%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,558,weekly_ranked_predictions,unmatched,The Other Woman,2014-05-09,2014-05-11,7600000,2,2,437,Box Office Predictions: May 9-11,https://toddmthatcher.com/2014/05/05/box-office-predictions-may-9-11/,2014-05-05,"3. The Other Woman
Predicted Gross: $7.6 million (representing a drop of 47%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,550,weekly_ranked_predictions,unmatched,Captain America: The Winter Soldier,2014-05-02,2014-05-04,9000000,1,1,429,Box Office Predictions: May 2-4,https://toddmthatcher.com/2014/04/29/box-office-predictions-may-2-4/,2014-04-29,"3. Captain America: The Winter Soldier
Predicted Gross: $9 million (representing a drop of 44%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,551,weekly_ranked_predictions,unmatched,Heaven Is for Real,2014-05-02,2014-05-04,8500000,1,1,429,Box Office Predictions: May 2-4,https://toddmthatcher.com/2014/04/29/box-office-predictions-may-2-4/,2014-04-29,"4. Heaven Is for Real
Predicted Gross: $8.5 million (representing a drop of 41%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,552,weekly_ranked_predictions,unmatched,Rio 2,2014-05-02,2014-05-04,8300000,1,1,429,Box Office Predictions: May 2-4,https://toddmthatcher.com/2014/04/29/box-office-predictions-may-2-4/,2014-04-29,"5. Rio 2
Predicted Gross: $8.3 million (representing a drop of 39%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,548,weekly_ranked_predictions,unmatched,The Amazing Spider-Man 2,2014-05-02,2014-05-04,90100000,1,1,429,Box Office Predictions: May 2-4,https://toddmthatcher.com/2014/04/29/box-office-predictions-may-2-4/,2014-04-29,"1. The Amazing Spider-Man 2
Predicted Gross: $90.1 million",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,549,weekly_ranked_predictions,unmatched,The Other Woman,2014-05-02,2014-05-04,14300000,2,2,429,Box Office Predictions: May 2-4,https://toddmthatcher.com/2014/04/29/box-office-predictions-may-2-4/,2014-04-29,"2. The Other Woman
Predicted Gross: $14.3 million (representing a drop of 42%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,545,weekly_ranked_predictions,unmatched,Brick Mansions,2014-04-25,2014-04-27,12300000,1,1,425,Box Office Predictions: April 25-27,https://toddmthatcher.com/2014/04/22/box-office-predictions-april-25-27/,2014-04-22,"5. Brick Mansions
Predicted Gross: $12.3 million",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,543,weekly_ranked_predictions,unmatched,Captain America: The Winter Soldier,2014-04-25,2014-04-27,14300000,1,1,425,Box Office Predictions: April 25-27,https://toddmthatcher.com/2014/04/22/box-office-predictions-april-25-27/,2014-04-22,"3. Captain America: The Winter Soldier
Predicted Gross: $14.3 million (representing a drop of 44%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,544,weekly_ranked_predictions,unmatched,Heaven Is for Real,2014-04-25,2014-04-27,13000000,1,1,425,Box Office Predictions: April 25-27,https://toddmthatcher.com/2014/04/22/box-office-predictions-april-25-27/,2014-04-22,"4. Heaven Is for Real
Predicted Gross: $13 million (representing a drop of 42%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,542,weekly_ranked_predictions,unmatched,Rio 2,2014-04-25,2014-04-27,14500000,1,1,425,Box Office Predictions: April 25-27,https://toddmthatcher.com/2014/04/22/box-office-predictions-april-25-27/,2014-04-22,"2. Rio 2
Predicted Gross: $14.5 million (representing a drop of 34%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,541,weekly_ranked_predictions,unmatched,The Other Woman,2014-04-25,2014-04-27,18100000,2,2,425,Box Office Predictions: April 25-27,https://toddmthatcher.com/2014/04/22/box-office-predictions-april-25-27/,2014-04-22,"1. The Other Woman
Predicted Gross: $18.1 million",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,546,weekly_ranked_predictions,unmatched,The Quiet Ones,2014-04-25,2014-04-27,9400000,1,1,425,Box Office Predictions: April 25-27,https://toddmthatcher.com/2014/04/22/box-office-predictions-april-25-27/,2014-04-22,"6. The Quiet Ones
Predicted Gross: $9.4 million",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,536,weekly_ranked_predictions,unmatched,A Haunted House 2,2014-04-18,2014-04-20,10600000,1,1,417,Box Office Predictions: April 18-20,https://toddmthatcher.com/2014/04/14/box-office-predictions-april-18-20/,2014-04-14,"5. A Haunted House 2
Predicted Gross: $10.6 million",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,537,weekly_ranked_predictions,unmatched,Bears,2014-04-18,2014-04-20,8900000,1,1,417,Box Office Predictions: April 18-20,https://toddmthatcher.com/2014/04/14/box-office-predictions-april-18-20/,2014-04-14,"6. Bears
Predicted Gross: $8.9 million",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,534,weekly_ranked_predictions,unmatched,Captain America: The Winter Soldier,2014-04-18,2014-04-20,18900000,1,1,417,Box Office Predictions: April 18-20,https://toddmthatcher.com/2014/04/14/box-office-predictions-april-18-20/,2014-04-14,"3. Captain America: The Winter Soldier
Predicted Gross: $18.9 million (representing a drop of 54%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,535,weekly_ranked_predictions,unmatched,Heaven Is for Real,2014-04-18,2014-04-20,17500000,1,1,417,Box Office Predictions: April 18-20,https://toddmthatcher.com/2014/04/14/box-office-predictions-april-18-20/,2014-04-14,"4. Heaven Is for Real
Predicted Gross: $17.5 million (predicted five-day opening of $24.8 million)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,533,weekly_ranked_predictions,unmatched,Rio 2,2014-04-18,2014-04-20,25900000,1,1,417,Box Office Predictions: April 18-20,https://toddmthatcher.com/2014/04/14/box-office-predictions-april-18-20/,2014-04-14,"2. Rio 2
Predicted Gross: $25.9 million (representing a drop of 34%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,532,weekly_ranked_predictions,unmatched,Transcendence,2014-04-18,2014-04-20,30800000,1,1,417,Box Office Predictions: April 18-20,https://toddmthatcher.com/2014/04/14/box-office-predictions-april-18-20/,2014-04-14,"1. Transcendence
Predicted Gross: $30.8 million",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,523,weekly_ranked_predictions,unmatched,Captain America: The Winter Soldier,2014-04-11,2014-04-13,45300000,1,1,407,Box Office Predictions: April 11-13,https://toddmthatcher.com/2014/04/07/box-office-predictions-april-11-13/,2014-04-07,"1. Captain America: The Winter Soldier
Predicted Gross: $45.3 million (representing a drop of 52%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,525,weekly_ranked_predictions,unmatched,Draft Day,2014-04-11,2014-04-13,13200000,1,1,407,Box Office Predictions: April 11-13,https://toddmthatcher.com/2014/04/07/box-office-predictions-april-11-13/,2014-04-07,"3. Draft Day
Predicted Gross: $13.2 million",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,527,weekly_ranked_predictions,unmatched,Noah,2014-04-11,2014-04-13,7400000,1,1,407,Box Office Predictions: April 11-13,https://toddmthatcher.com/2014/04/07/box-office-predictions-april-11-13/,2014-04-07,"5. Noah
Predicted Gross: $7.4 million (representing a drop of 56%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,526,weekly_ranked_predictions,unmatched,Oculus,2014-04-11,2014-04-13,11000000,1,1,407,Box Office Predictions: April 11-13,https://toddmthatcher.com/2014/04/07/box-office-predictions-april-11-13/,2014-04-07,"4. Oculus
Predicted Gross: $11 million",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,524,weekly_ranked_predictions,unmatched,Rio 2,2014-04-11,2014-04-13,41700000,1,1,407,Box Office Predictions: April 11-13,https://toddmthatcher.com/2014/04/07/box-office-predictions-april-11-13/,2014-04-07,"2. Rio 2
Predicted Gross: $41.7 million",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,514,weekly_ranked_predictions,unmatched,Captain America: The Winter Soldier,2014-04-04,2014-04-06,86300000,1,1,399,Box Office Predictions: April 4-6,https://toddmthatcher.com/2014/03/31/box-office-predictions-april-4-6/,2014-04-01,"1. Captain America: The Winter Soldier
Predicted Gross: $86.3 million",normalized_exact,No movie title matched
